9/17/2024 12:17:14 AM	FILE0137.CHK
9/17/2024 12:17:14 AM	FILE0138.CHK
9/17/2024 12:17:15 AM	FILE0139.CHK
9/17/2024 12:17:15 AM	FILE0140.CHK
9/17/2024 12:17:16 AM	FILE0141.CHK
9/17/2024 12:17:16 AM	FILE0142.CHK
9/17/2024 12:17:16 AM	FILE0143.CHK
9/17/2024 12:17:17 AM	FILE0144.CHK
9/17/2024 12:17:17 AM	FILE0145.CHK
9/17/2024 12:17:17 AM	FILE0146.CHK
9/17/2024 12:17:18 AM	FILE0147.CHK
9/17/2024 12:17:18 AM	FILE0148.CHK
9/17/2024 12:17:18 AM	FILE0149.CHK
9/17/2024 12:17:19 AM	FILE0150.CHK
9/17/2024 12:17:19 AM	FILE0151.CHK
9/17/2024 12:17:19 AM	FILE0152.CHK
9/17/2024 12:17:19 AM	FILE0153.CHK
9/17/2024 12:17:20 AM	FILE0154.CHK	WRI
9/17/2024 12:17:20 AM	FILE0155.CHK
9/17/2024 12:17:20 AM	FILE0156.CHK
9/17/2024 12:17:20 AM	FILE0157.CHK
9/17/2024 12:17:21 AM	FILE0158.CHK
9/17/2024 12:17:21 AM	FILE0159.CHK
9/17/2024 12:17:21 AM	FILE0160.CHK
9/17/2024 12:17:21 AM	FILE0161.CHK
9/17/2024 12:17:22 AM	FILE0162.CHK
9/17/2024 12:17:22 AM	FILE0163.CHK
9/17/2024 12:17:22 AM	FILE0164.CHK
9/17/2024 12:17:23 AM	FILE0165.CHK
9/17/2024 12:17:23 AM	FILE0166.CHK
9/17/2024 12:17:23 AM	FILE0167.CHK
9/17/2024 12:17:24 AM	FILE0168.CHK
9/17/2024 12:17:24 AM	FILE0169.CHK
9/17/2024 12:17:24 AM	FILE0170.CHK
9/17/2024 12:17:25 AM	FILE0171.CHK
9/17/2024 12:17:25 AM	FILE0172.CHK
9/17/2024 12:17:25 AM	FILE0173.CHK
9/17/2024 12:17:26 AM	FILE0174.CHK
9/17/2024 12:17:26 AM	FILE0175.CHK
9/17/2024 12:17:26 AM	FILE0176.CHK
9/17/2024 12:17:26 AM	FILE0177.CHK
9/17/2024 12:17:27 AM	FILE0178.CHK
9/17/2024 12:17:27 AM	FILE0179.CHK
9/17/2024 12:17:27 AM	FILE0180.CHK
9/17/2024 12:17:27 AM	FILE0181.CHK
9/17/2024 12:17:28 AM	FILE0182.CHK
9/17/2024 12:17:28 AM	FILE0183.CHK
9/17/2024 12:17:28 AM	FILE0184.CHK
9/17/2024 12:17:28 AM	FILE0185.CHK
9/17/2024 12:17:29 AM	FILE0186.CHK
9/17/2024 12:17:29 AM	FILE0187.CHK
9/17/2024 12:17:29 AM	FILE0188.CHK
9/17/2024 12:17:30 AM	FILE0189.CHK
9/17/2024 12:17:30 AM	FILE0190.CHK
9/17/2024 12:17:30 AM	FILE0191.CHK
9/17/2024 12:17:31 AM	FILE0192.CHK
9/17/2024 12:17:31 AM	FILE0193.CHK
9/17/2024 12:17:31 AM	FILE0194.CHK
9/17/2024 12:17:32 AM	FILE0195.CHK
9/17/2024 12:17:32 AM	FILE0196.CHK
9/17/2024 12:17:32 AM	FILE0197.CHK
9/17/2024 12:17:32 AM	FILE0198.CHK
9/17/2024 12:17:33 AM	FILE0199.CHK
9/17/2024 12:17:33 AM	FILE0200.CHK
9/17/2024 12:17:33 AM	FILE0201.CHK
9/17/2024 12:17:33 AM	FILE0202.CHK
9/17/2024 12:17:34 AM	FILE0203.CHK
9/17/2024 12:17:34 AM	FILE0204.CHK
9/17/2024 12:17:34 AM	FILE0205.CHK
9/17/2024 12:17:34 AM	FILE0206.CHK
9/17/2024 12:17:35 AM	FILE0207.CHK
9/17/2024 12:17:35 AM	FILE0208.CHK
9/17/2024 12:17:35 AM	FILE0209.CHK
9/17/2024 12:17:36 AM	FILE0210.CHK
9/17/2024 12:17:36 AM	FILE0211.CHK
9/17/2024 12:17:36 AM	FILE0212.CHK
9/17/2024 12:17:36 AM	FILE0213.CHK
9/17/2024 12:17:36 AM	FILE0214.CHK
9/17/2024 12:17:37 AM	FILE0215.CHK
9/17/2024 12:17:37 AM	FILE0216.CHK
9/17/2024 12:17:37 AM	FILE0217.CHK
9/17/2024 12:17:37 AM	FILE0218.CHK
9/17/2024 12:17:37 AM	FILE0219.CHK
9/17/2024 12:17:38 AM	FILE0220.CHK
9/17/2024 12:17:38 AM	FILE0221.CHK
9/17/2024 12:17:38 AM	FILE0222.CHK
9/17/2024 12:17:38 AM	FILE0223.CHK
9/17/2024 12:17:38 AM	FILE0224.CHK
9/17/2024 12:17:38 AM	FILE0225.CHK
9/17/2024 12:17:38 AM	FILE0226.CHK
9/17/2024 12:17:38 AM	FILE0227.CHK
9/17/2024 12:17:39 AM	FILE0228.CHK
9/17/2024 12:17:39 AM	FILE0229.CHK
9/17/2024 12:17:39 AM	FILE0230.CHK
9/17/2024 12:17:39 AM	FILE0231.CHK
9/17/2024 12:17:39 AM	FILE0232.CHK
9/17/2024 12:17:39 AM	FILE0233.CHK
9/17/2024 12:17:40 AM	FILE0234.CHK
9/17/2024 12:17:40 AM	FILE0235.CHK
9/17/2024 12:17:40 AM	FILE0236.CHK
9/17/2024 12:17:40 AM	FILE0237.CHK
9/17/2024 12:17:40 AM	FILE0238.CHK
9/17/2024 12:17:40 AM	FILE0239.CHK
9/17/2024 12:17:40 AM	FILE0240.CHK
9/17/2024 12:17:41 AM	FILE0241.CHK
9/17/2024 12:17:41 AM	FILE0242.CHK
9/17/2024 12:17:41 AM	FILE0243.CHK
9/17/2024 12:17:41 AM	FILE0244.CHK
9/17/2024 12:17:41 AM	FILE0245.CHK
9/17/2024 12:17:42 AM	FILE0246.CHK
9/17/2024 12:17:42 AM	FILE0247.CHK
9/17/2024 12:17:42 AM	FILE0248.CHK
9/17/2024 12:17:42 AM	FILE0249.CHK
9/17/2024 12:17:42 AM	FILE0250.CHK
9/17/2024 12:17:42 AM	FILE0251.CHK
9/17/2024 12:17:42 AM	FILE0252.CHK
9/17/2024 12:17:42 AM	FILE0253.CHK
9/17/2024 12:17:43 AM	FILE0254.CHK
9/17/2024 12:17:43 AM	FILE0255.CHK
9/17/2024 12:17:43 AM	FILE0256.CHK
9/17/2024 12:17:43 AM	FILE0257.CHK
9/17/2024 12:17:43 AM	FILE0258.CHK
9/17/2024 12:17:43 AM	FILE0259.CHK
9/17/2024 12:17:44 AM	FILE0260.CHK
9/17/2024 12:17:44 AM	FILE0261.CHK
9/17/2024 12:17:44 AM	FILE0262.CHK
9/17/2024 12:17:44 AM	FILE0263.CHK
9/17/2024 12:17:44 AM	FILE0264.CHK
9/17/2024 12:17:44 AM	FILE0265.CHK
9/17/2024 12:17:45 AM	FILE0266.CHK
9/17/2024 12:17:45 AM	FILE0267.CHK
9/17/2024 12:17:45 AM	FILE0268.CHK
9/17/2024 12:17:45 AM	FILE0269.CHK
9/17/2024 12:17:45 AM	FILE0270.CHK
9/17/2024 12:17:45 AM	FILE0271.CHK
9/17/2024 12:17:45 AM	FILE0272.CHK
9/17/2024 12:17:46 AM	FILE0273.CHK
9/17/2024 12:17:46 AM	FILE0274.CHK
9/17/2024 12:17:46 AM	FILE0275.CHK
9/17/2024 12:17:46 AM	FILE0276.CHK
9/17/2024 12:17:46 AM	FILE0277.CHK
9/17/2024 12:17:46 AM	FILE0278.CHK
9/17/2024 12:17:46 AM	FILE0279.CHK
9/17/2024 12:17:47 AM	FILE0280.CHK
9/17/2024 12:17:47 AM	FILE0281.CHK
9/17/2024 12:17:47 AM	FILE0282.CHK
9/17/2024 12:17:47 AM	FILE0283.CHK
9/17/2024 12:17:47 AM	FILE0284.CHK
9/17/2024 12:17:47 AM	FILE0285.CHK
9/17/2024 12:17:47 AM	FILE0286.CHK
9/17/2024 12:17:48 AM	FILE0287.CHK
9/17/2024 12:17:48 AM	FILE0288.CHK
9/17/2024 12:17:48 AM	FILE0289.CHK
9/17/2024 12:17:48 AM	FILE0290.CHK
9/17/2024 12:17:48 AM	FILE0291.CHK
9/17/2024 12:17:48 AM	FILE0292.CHK
9/17/2024 12:17:48 AM	FILE0293.CHK
9/17/2024 12:17:49 AM	FILE0294.CHK
9/17/2024 12:17:49 AM	FILE0295.CHK
9/17/2024 12:17:49 AM	FILE0296.CHK
9/17/2024 12:17:49 AM	FILE0297.CHK
9/17/2024 12:17:49 AM	FILE0298.CHK
9/17/2024 12:17:49 AM	FILE0299.CHK
9/17/2024 12:17:49 AM	FILE0300.CHK
9/17/2024 12:17:49 AM	FILE0301.CHK
9/17/2024 12:17:50 AM	FILE0302.CHK
9/17/2024 12:17:50 AM	FILE0303.CHK
9/17/2024 12:17:50 AM	FILE0304.CHK
9/17/2024 12:17:50 AM	FILE0305.CHK
9/17/2024 12:17:50 AM	FILE0306.CHK
9/17/2024 12:17:51 AM	FILE0307.CHK
9/17/2024 12:17:51 AM	FILE0308.CHK
9/17/2024 12:17:51 AM	FILE0309.CHK
9/17/2024 12:17:52 AM	FILE0310.CHK
9/17/2024 12:17:52 AM	FILE0311.CHK
9/17/2024 12:17:52 AM	FILE0312.CHK
9/17/2024 12:17:52 AM	FILE0313.CHK
9/17/2024 12:17:52 AM	FILE0314.CHK
9/17/2024 12:17:52 AM	FILE0315.CHK
9/17/2024 12:17:53 AM	FILE0316.CHK
9/17/2024 12:17:53 AM	FILE0317.CHK
9/17/2024 12:17:53 AM	FILE0318.CHK
9/17/2024 12:17:53 AM	FILE0319.CHK
9/17/2024 12:17:53 AM	FILE0320.CHK
9/17/2024 12:17:53 AM	FILE0321.CHK
9/17/2024 12:17:53 AM	FILE0322.CHK
9/17/2024 12:17:53 AM	FILE0323.CHK
9/17/2024 12:17:54 AM	FILE0324.CHK
9/17/2024 12:17:54 AM	FILE0325.CHK
9/17/2024 12:17:54 AM	FILE0326.CHK
9/17/2024 12:17:54 AM	FILE0327.CHK
9/17/2024 12:17:54 AM	FILE0328.CHK
9/17/2024 12:17:54 AM	FILE0329.CHK
9/17/2024 12:17:54 AM	FILE0330.CHK
9/17/2024 12:17:55 AM	FILE0331.CHK
9/17/2024 12:17:55 AM	FILE0332.CHK
9/17/2024 12:17:55 AM	FILE0333.CHK
9/17/2024 12:17:55 AM	FILE0334.CHK
9/17/2024 12:17:55 AM	FILE0335.CHK
9/17/2024 12:17:55 AM	FILE0336.CHK
9/17/2024 12:17:55 AM	FILE0337.CHK
9/17/2024 12:17:55 AM	FILE0338.CHK
9/17/2024 12:17:56 AM	FILE0339.CHK
9/17/2024 12:17:56 AM	FILE0340.CHK
9/17/2024 12:17:56 AM	FILE0341.CHK
9/17/2024 12:17:56 AM	FILE0342.CHK
9/17/2024 12:17:56 AM	FILE0343.CHK
9/17/2024 12:17:56 AM	FILE0344.CHK
9/17/2024 12:17:56 AM	FILE0345.CHK
9/17/2024 12:17:57 AM	FILE0346.CHK
9/17/2024 12:17:57 AM	FILE0347.CHK
9/17/2024 12:17:57 AM	FILE0348.CHK
9/17/2024 12:17:57 AM	FILE0349.CHK
9/17/2024 12:17:57 AM	FILE0350.CHK
9/17/2024 12:17:57 AM	FILE0351.CHK
9/17/2024 12:17:57 AM	FILE0352.CHK
9/17/2024 12:17:57 AM	FILE0353.CHK
9/17/2024 12:17:58 AM	FILE0354.CHK
9/17/2024 12:17:58 AM	FILE0355.CHK
9/17/2024 12:17:58 AM	FILE0356.CHK
9/17/2024 12:17:58 AM	FILE0357.CHK
9/17/2024 12:17:59 AM	FILE0358.CHK
9/17/2024 12:17:59 AM	FILE0359.CHK
9/17/2024 12:17:59 AM	FILE0360.CHK
9/17/2024 12:17:59 AM	FILE0361.CHK
9/17/2024 12:17:59 AM	FILE0362.CHK
9/17/2024 12:17:59 AM	FILE0363.CHK
9/17/2024 12:17:59 AM	FILE0364.CHK
9/17/2024 12:18:00 AM	FILE0365.CHK
9/17/2024 12:18:00 AM	FILE0366.CHK
9/17/2024 12:18:00 AM	FILE0367.CHK
9/17/2024 12:18:00 AM	FILE0368.CHK
9/17/2024 12:18:00 AM	FILE0369.CHK
9/17/2024 12:18:00 AM	FILE0370.CHK
9/17/2024 12:18:00 AM	FILE0371.CHK
9/17/2024 12:18:00 AM	FILE0372.CHK
9/17/2024 12:18:01 AM	FILE0373.CHK
9/17/2024 12:18:01 AM	FILE0374.CHK
9/17/2024 12:18:01 AM	FILE0375.CHK
9/17/2024 12:18:01 AM	FILE0376.CHK
9/17/2024 12:18:01 AM	FILE0377.CHK
9/17/2024 12:18:01 AM	FILE0378.CHK
9/17/2024 12:18:01 AM	FILE0379.CHK
9/17/2024 12:18:02 AM	FILE0380.CHK
9/17/2024 12:18:02 AM	FILE0381.CHK
9/17/2024 12:18:02 AM	FILE0382.CHK
9/17/2024 12:18:02 AM	FILE0383.CHK
9/17/2024 12:18:02 AM	FILE0384.CHK
9/17/2024 12:18:02 AM	FILE0385.CHK
9/17/2024 12:18:02 AM	FILE0386.CHK
9/17/2024 12:18:02 AM	FILE0387.CHK
9/17/2024 12:18:03 AM	FILE0388.CHK
9/17/2024 12:18:03 AM	FILE0389.CHK
9/17/2024 12:18:03 AM	FILE0390.CHK
9/17/2024 12:18:03 AM	FILE0391.CHK
9/17/2024 12:18:03 AM	FILE0392.CHK
9/17/2024 12:18:03 AM	FILE0393.CHK
9/17/2024 12:18:03 AM	FILE0394.CHK
9/17/2024 12:18:04 AM	FILE0395.CHK
9/17/2024 12:18:04 AM	FILE0396.CHK
9/17/2024 12:18:04 AM	FILE0397.CHK
9/17/2024 12:18:04 AM	FILE0398.CHK
9/17/2024 12:18:04 AM	FILE0399.CHK
9/17/2024 12:18:04 AM	FILE0400.CHK
9/17/2024 12:18:04 AM	FILE0401.CHK
9/17/2024 12:18:04 AM	FILE0402.CHK
9/17/2024 12:18:05 AM	FILE0403.CHK
9/17/2024 12:18:05 AM	FILE0404.CHK
9/17/2024 12:18:05 AM	FILE0405.CHK
9/17/2024 12:18:05 AM	FILE0406.CHK
9/17/2024 12:18:05 AM	FILE0407.CHK
9/17/2024 12:18:05 AM	FILE0408.CHK
9/17/2024 12:18:05 AM	FILE0409.CHK
9/17/2024 12:18:05 AM	FILE0410.CHK
9/17/2024 12:18:06 AM	FILE0411.CHK
9/17/2024 12:18:06 AM	FILE0412.CHK
9/17/2024 12:18:06 AM	FILE0413.CHK
9/17/2024 12:18:06 AM	FILE0414.CHK
9/17/2024 12:18:06 AM	FILE0415.CHK
9/17/2024 12:18:06 AM	FILE0416.CHK
9/17/2024 12:18:06 AM	FILE0417.CHK
9/17/2024 12:18:07 AM	FILE0418.CHK
9/17/2024 12:18:07 AM	FILE0419.CHK
9/17/2024 12:18:07 AM	FILE0420.CHK
9/17/2024 12:18:07 AM	FILE0421.CHK
9/17/2024 12:18:07 AM	FILE0422.CHK
9/17/2024 12:18:07 AM	FILE0423.CHK
9/17/2024 12:18:07 AM	FILE0424.CHK
9/17/2024 12:18:07 AM	FILE0425.CHK
9/17/2024 12:18:08 AM	FILE0426.CHK
9/17/2024 12:18:08 AM	FILE0427.CHK
9/17/2024 12:18:08 AM	FILE0428.CHK
9/17/2024 12:18:08 AM	FILE0429.CHK
9/17/2024 12:18:08 AM	FILE0430.CHK
9/17/2024 12:18:08 AM	FILE0431.CHK
9/17/2024 12:18:08 AM	FILE0432.CHK
9/17/2024 12:18:09 AM	FILE0433.CHK
9/17/2024 12:18:09 AM	FILE0434.CHK
9/17/2024 12:18:09 AM	FILE0435.CHK
9/17/2024 12:18:09 AM	FILE0436.CHK
9/17/2024 12:18:09 AM	FILE0437.CHK
9/17/2024 12:18:09 AM	FILE0438.CHK
9/17/2024 12:18:09 AM	FILE0439.CHK
9/17/2024 12:18:09 AM	FILE0440.CHK
9/17/2024 12:18:10 AM	FILE0441.CHK
9/17/2024 12:18:10 AM	FILE0442.CHK
9/17/2024 12:18:10 AM	FILE0443.CHK
9/17/2024 12:18:10 AM	FILE0444.CHK
9/17/2024 12:18:10 AM	FILE0445.CHK
9/17/2024 12:18:10 AM	FILE0446.CHK
9/17/2024 12:18:10 AM	FILE0447.CHK
9/17/2024 12:18:11 AM	FILE0448.CHK
9/17/2024 12:18:11 AM	FILE0449.CHK
9/17/2024 12:18:11 AM	FILE0450.CHK
9/17/2024 12:18:11 AM	FILE0451.CHK
9/17/2024 12:18:11 AM	FILE0452.CHK
9/17/2024 12:18:11 AM	FILE0453.CHK
9/17/2024 12:18:11 AM	FILE0454.CHK
9/17/2024 12:18:11 AM	FILE0455.CHK
9/17/2024 12:18:12 AM	FILE0456.CHK
9/17/2024 12:18:12 AM	FILE0457.CHK
9/17/2024 12:18:12 AM	FILE0458.CHK
9/17/2024 12:18:12 AM	FILE0459.CHK
9/17/2024 12:18:12 AM	FILE0460.CHK
9/17/2024 12:18:12 AM	FILE0461.CHK
9/17/2024 12:18:12 AM	FILE0462.CHK
9/17/2024 12:18:13 AM	FILE0463.CHK
9/17/2024 12:18:13 AM	FILE0464.CHK
9/17/2024 12:18:13 AM	FILE0465.CHK
9/17/2024 12:18:13 AM	FILE0466.CHK
9/17/2024 12:18:13 AM	FILE0467.CHK
9/17/2024 12:18:13 AM	FILE0468.CHK
9/17/2024 12:18:13 AM	FILE0469.CHK
9/17/2024 12:18:13 AM	FILE0470.CHK
9/17/2024 12:18:14 AM	FILE0471.CHK
9/17/2024 12:18:14 AM	FILE0472.CHK
9/17/2024 12:18:14 AM	FILE0473.CHK
9/17/2024 12:18:14 AM	FILE0474.CHK
9/17/2024 12:18:14 AM	FILE0475.CHK
9/17/2024 12:18:14 AM	FILE0476.CHK
9/17/2024 12:18:14 AM	FILE0477.CHK
9/17/2024 12:18:14 AM	FILE0478.CHK
9/17/2024 12:18:15 AM	FILE0479.CHK
9/17/2024 12:18:15 AM	FILE0480.CHK
9/17/2024 12:18:15 AM	FILE0481.CHK
9/17/2024 12:18:15 AM	FILE0482.CHK
9/17/2024 12:18:15 AM	FILE0483.CHK
9/17/2024 12:18:15 AM	FILE0484.CHK
9/17/2024 12:18:15 AM	FILE0485.CHK
9/17/2024 12:18:16 AM	FILE0486.CHK
9/17/2024 12:18:16 AM	FILE0487.CHK
9/17/2024 12:18:16 AM	FILE0488.CHK
9/17/2024 12:18:16 AM	FILE0489.CHK
9/17/2024 12:18:16 AM	FILE0490.CHK
9/17/2024 12:18:16 AM	FILE0491.CHK
9/17/2024 12:18:16 AM	FILE0492.CHK
9/17/2024 12:18:16 AM	FILE0493.CHK
9/17/2024 12:18:17 AM	FILE0494.CHK
9/17/2024 12:18:17 AM	FILE0495.CHK
9/17/2024 12:18:17 AM	FILE0496.CHK
9/17/2024 12:18:17 AM	FILE0497.CHK
9/17/2024 12:18:17 AM	FILE0498.CHK
9/17/2024 12:18:17 AM	FILE0499.CHK
9/17/2024 12:18:17 AM	FILE0500.CHK
9/17/2024 12:18:18 AM	FILE0501.CHK
9/17/2024 12:18:18 AM	FILE0502.CHK
9/17/2024 12:18:18 AM	FILE0503.CHK
9/17/2024 12:18:18 AM	FILE0504.CHK
9/17/2024 12:18:18 AM	FILE0505.CHK
9/17/2024 12:18:18 AM	FILE0506.CHK
9/17/2024 12:18:18 AM	FILE0507.CHK
9/17/2024 12:18:18 AM	FILE0508.CHK
9/17/2024 12:18:19 AM	FILE0509.CHK
9/17/2024 12:18:19 AM	FILE0510.CHK
9/17/2024 12:18:19 AM	FILE0511.CHK
9/17/2024 12:18:19 AM	FILE0512.CHK
9/17/2024 12:18:19 AM	FILE0513.CHK
9/17/2024 12:18:19 AM	FILE0514.CHK
9/17/2024 12:18:19 AM	FILE0515.CHK
9/17/2024 12:18:20 AM	FILE0516.CHK
9/17/2024 12:18:20 AM	FILE0517.CHK
9/17/2024 12:18:20 AM	FILE0518.CHK
9/17/2024 12:18:20 AM	FILE0519.CHK
9/17/2024 12:18:20 AM	FILE0520.CHK
9/17/2024 12:18:20 AM	FILE0521.CHK
9/17/2024 12:18:20 AM	FILE0522.CHK
9/17/2024 12:18:20 AM	FILE0523.CHK
9/17/2024 12:18:21 AM	FILE0524.CHK
9/17/2024 12:18:21 AM	FILE0525.CHK
9/17/2024 12:18:21 AM	FILE0526.CHK
9/17/2024 12:18:21 AM	FILE0527.CHK
9/17/2024 12:18:21 AM	FILE0528.CHK
9/17/2024 12:18:21 AM	FILE0529.CHK
9/17/2024 12:18:21 AM	FILE0530.CHK
9/17/2024 12:18:21 AM	FILE0531.CHK
9/17/2024 12:18:22 AM	FILE0532.CHK
9/17/2024 12:18:22 AM	FILE0533.CHK
9/17/2024 12:18:22 AM	FILE0534.CHK
9/17/2024 12:18:22 AM	FILE0535.CHK
9/17/2024 12:18:22 AM	FILE0536.CHK
9/17/2024 12:18:22 AM	FILE0537.CHK
